PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
0572j,4r1k1/2p2ppb/p1p4p/2P1q1b1/1P3NP1/P2p1P1P/3Q1BK1/4R3 b - - 8 37,e5f4 e1e8,1043,82,57,106,backRankMate hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/GaWJ8vcK/black#74,
0579P,5r2/2p1b1kp/1qPp2p1/4p3/1pQ1R3/1P6/P4PPP/R5K1 w - - 2 29,c4e6 b6f2 g1h1 f2f1 a1f1 f8f1,924,91,100,85,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/HQfwSysK#57,
057Fj,2r5/5k1p/4p1p1/1B1b2P1/1P3P2/p5RQ/P2R4/qK6 w - - 1 41,b1a1 c8c1,762,98,95,122,endgame mate mateIn1 oneMove,https://lichess.org/eVAcbKIN#81,
057Sc,q2Q3k/1p4p1/3R1N1p/6r1/8/7P/PP3PP1/6K1 b - - 8 44,a8d8 d6d8,423,92,54,109,endgame mate mateIn1 oneMove,https://lichess.org/hdglLkSB/black#88,
057XH,2r1k2r/pp3p1p/4pQp1/1b1pPn2/3P1P2/B7/P4RPP/RNq3K1 w k - 8 20,a3c1 c8c1 f2f1 c1f1,692,101,95,1761,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/ZdaGGXez#39,
057jr,r3r1k1/pp3ppp/2q2b2/2p5/3n4/5N2/PPQ2PPP/1RB1R1K1 w - - 4 19,f3d4 e8e1,1507,104,63,49,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/fsR3gRsz#37,
057lB,r1bRqbk1/pp3p1p/2p3p1/4p3/4P3/1B3Q2/P1P2PPP/5RK1 b - - 1 18,e8d8 f3f7 g8h8 f7g8,1054,76,100,223,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/a5HuqZZn/black#36,Vienna_Game Vienna_Game_Max_Lange_Defense
0582U,r4rn1/pp1Q4/5pkp/2p5/2B1bqP1/P1P5/1PP1K3/4R3 b - - 3 28,f8d8 d7f7 g6g5 f7h5,1818,79,85,100,mate mateIn2 middlegame short,https://lichess.org/dhS1k1qE/black#56,
0585O,k5r1/ppQ2p1p/2p3q1/1P1p4/4r3/4P1PP/P4P2/R1R3K1 b - - 2 26,c6b5 c7c8 g8c8 c1c8,605,95,85,1200,backRankMate endgame master masterVsMaster mate mateIn2 sacrifice short,https://lichess.org/GBr8dUmA/black#52,
058MB,1rR3k1/pQ1b2pp/1p3n2/q3N3/3P4/P7/1B3PPP/6K1 b - - 0 27,d7c8 b7f7 g8h8 f7f8 f6g8 e5f7,1680,83,91,4162,long mate mateIn3 middlegame smotheredMate,https://lichess.org/pOAY9AKF/black#54,
058QD,r4k1r/2p2p2/pp1p1q1p/3P2pQ/2P1RbB1/5R2/P2B1PPP/6K1 w - - 5 30,d2f4 f6a1 f4c1 a1c1 e4e1 c1e1,625,83,97,665,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/V11lpMDC#59,
058j3,rn3rk1/pp6/3pbq1p/2p4P/2P3pP/2P1P3/P2NB3/R2QK2R w KQ - 0 19,e2g4 f6f2,1583,126,0,30,mate mateIn1 middlegame oneMove,https://lichess.org/P4mC3pAo#37,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
058k2,8/1R6/P7/6p1/1P1B1b2/5k2/5P1r/5K2 w - - 2 42,f1e1 h2h1,839,111,41,35,endgame mate mateIn1 oneMove,https://lichess.org/Xg8MTDSL#83,
058xl,4Q3/3R3p/7k/2P5/1P6/3Q2p1/5qP1/7K w - - 3 40,e8a8 f2e1 d3f1 e1f1,1184,76,76,143,endgame mate mateIn2 short,https://lichess.org/htJMG0up#79,
0597t,1r1qnk2/p2p2pp/b1pNp3/4P3/2P2Q2/8/PP2B1PP/6K1 b - - 1 19,f8g8 f4f7 g8h8 f7f8,993,81,94,750,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/gtTF62f8/black#38,Sicilian_Defense Sicilian_Defense_Open
05A2g,r5k1/1p3p1p/p1bppB2/4P2Q/P2p4/1B1P2r1/1PP4P/4qRK1 w - - 0 32,h2g3 e1g3,971,77,99,671,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/FLriFEKE#63,
05Ajc,r3k3/ppp2p1p/3p4/3N3Q/4P2b/3P4/PPP2qrP/R1BK3R w q - 5 16,c1e3 f2c2,1583,76,91,2473,mate mateIn1 middlegame oneMove,https://lichess.org/26Mz24cz#31,Kings_Pawn_Game Kings_Pawn_Game_Leonardis_Variation
05Ake,1k4r1/ppp2q2/2n5/7p/3PR3/2PB4/PP1Q2KP/RN6 w - - 1 24,g2h1 f7f3 d2g2 f3g2,1478,76,94,5789,mate mateIn2 middlegame short,https://lichess.org/jwhvXang#47,
05BHN,r1n1kQ1r/pbpq2p1/1pn1p2p/3pP3/3P4/B1PB4/P1P3PP/R4RK1 b kq - 5 15,h8f8 f1f8,1497,80,94,2147,mate mateIn1 middlegame oneMove,https://lichess.org/CheilRbF/black#30,Owen_Defense Owen_Defense_Other_variations
05Ba5,r1bk1bnr/pp1pqpp1/2n4p/1NpQ4/2B1PB2/5N2/PP3PPP/R3K2R b KQ - 5 9,g8f6 f4c7 d8e8 b5d6 e7d6 d5f7,2145,78,93,7195,attackingF2F7 deflection long mate mateIn3 middlegame sacrifice,https://lichess.org/SNfg9Iv6/black#18,Center_Game Center_Game_Kieseritzky_Variation
05Bly,5rk1/pp1n2p1/2p4p/4p2b/2NpPb2/3P3q/PPP2rB1/RQ2N1RK w - - 0 28,g2h3 f2h2,805,78,100,202,mate mateIn1 middlegame oneMove,https://lichess.org/9kbzERHR#55,
05BrW,2kr1bnr/pb1p1ppp/1p4q1/2p1P3/P1BQ4/2N5/1PPB1PPP/4RRK1 w - - 0 14,d4f4 g6g2,970,80,71,101,kingsideAttack master mate mateIn1 middlegame oneMove,https://lichess.org/JedMTLeI#27,Scotch_Game Scotch_Game_Lolli_Variation
05C5T,1k2R1r1/ppq5/2p5/7r/PPpP1QpP/2P5/5P2/4R1K1 b - - 1 30,g8e8 e1e8,907,77,100,206,endgame mate mateIn1 oneMove,https://lichess.org/MI2Zvv1H/black#60,
05CA6,6k1/p2n1p1p/7b/2pB1p1Q/2Pp1P2/BP4P1/P2q1r1P/R3r2K w - - 2 28,a1e1 d2e1,689,81,88,74,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/4cluwJoq#55,
05CJZ,8/2k2p1r/1p2p2P/p2pPnP1/P2P1PKB/2P1n3/5R2/4R3 w - - 10 47,g4h5 f5g7,1535,76,96,4747,endgame mate mateIn1 oneMove pin,https://lichess.org/xlhD7izN#93,
05CUt,R1b2rk1/6pp/4p1p1/3pP3/1Q6/1p3N2/2q2PPP/4R1K1 w - - 1 21,f3d4 c2f2 g1h1 f2f1 e1f1 f8f1,1160,79,94,815,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/99ctdJXc#41,
05CdA,r1b2rk1/2p2pp1/p1n4p/2b5/2P1B3/PP2P1qP/1B1N4/R2QK1NR w KQ - 0 16,e1e2 g3e3 e2f1 e3f2,1106,78,93,2332,mate mateIn2 opening short,https://lichess.org/idofjVEk#31,Nimzo-Larsen_Attack Nimzo-Larsen_Attack_Modern_Variation
05CfQ,8/8/p5R1/kp6/8/Pr6/1P5r/1RK5 b - - 5 50,b3f3 b2b4 a5a4 g6a6,962,79,94,343,deflection endgame mate mateIn2 rookEndgame short,https://lichess.org/vFivjBpH/black#100,
05Cre,7r/bB6/P7/5pk1/3r4/N1P2R2/5KP1/R7 w - - 0 41,f2g3 d4g4,765,89,89,117,mate mateIn1 middlegame oneMove,https://lichess.org/QTsdBiiQ#81,
05Cys,5r1k/ppp5/3p4/4P3/4Prnp/3P1PqP/PP1Q2P1/R4R1K w - - 0 29,f3g4 f4f1 a1f1 f8f1,997,85,91,62,endgame kingsideAttack mate mateIn2 short,https://lichess.org/ggSellbE#57,
05CzU,r1b3k1/p2p1R1p/1p4pB/1P6/2Bbq3/8/P5PP/2R4K b - - 0 27,c8b7 f7f8,1846,119,72,106,doubleCheck mate mateIn1 middlegame oneMove,https://lichess.org/vKLuf1YB/black#54,
05DRo,r4Qkr/pp3ppp/5nN1/3pb3/8/8/PP3PPP/4R1K1 b - - 6 27,a8f8 g6e7,941,95,92,748,endgame master mate mateIn1 oneMove smotheredMate,https://lichess.org/DGd0yID3/black#54,
05DXA,3r1rk1/q3bppp/2p1p3/1p2B3/1n1P4/3B1P2/PPP2P1P/R5RK b - - 3 21,b4d3 g1g7 g8h8 g7g8 h8g8 a1g1 e7g5 g1g5,2124,77,91,3518,attraction doubleCheck kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/LxCZiFJa/black#42,
05DYd,r1b1qbkr/pp2p1pp/1nnpP3/6N1/3P4/5Q2/PP3PPP/RNB1K2R b KQ - 4 11,h7h6 f3f7 e8f7 e6f7,1240,77,83,898,advancedPawn kingsideAttack mate mateIn2 opening short,https://lichess.org/xNrCfB6o/black#22,Sicilian_Defense Sicilian_Defense_Alapin_Variation
05Dm4,r1bq1rk1/pp3pp1/n1p2b1p/3p4/3P4/2NQP3/PP3PPP/1BR1K1NR b K - 3 11,c8e6 d3h7,616,101,50,79,mate mateIn1 oneMove opening,https://lichess.org/jZsBQbeT/black#22,Queens_Gambit_Declined Queens_Gambit_Declined_Other_variations
05Dye,rn1R1bk1/1p3ppp/p2N4/4PQ2/1q3P2/6P1/PP5P/2K4b b - - 5 22,h1d5 d8f8 g8f8 f5c8 f8e7 d6f5,1403,76,93,1885,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/HLAvdDiC/black#44,
05E1y,5r1k/p3Nppp/1p1Np3/1Pr1P3/5q1P/2P2bQ1/P5P1/3R2K1 b - - 1 31,f4g3 d6f7 f8f7 d1d8 f7f8 d8f8,1265,83,91,1297,backRankMate clearance long mate mateIn3 middlegame sacrifice,https://lichess.org/ms37W3e8/black#62,
05EKx,r1b3k1/pp4pp/5q2/3pN3/2pP4/7P/PP3QP1/R3K3 b Q - 0 22,f6b6 f2f7 g8h8 f7e8,1014,76,88,802,backRankMate endgame mate mateIn2 short,https://lichess.org/j3vuBnpK/black#44,
05ERP,6k1/1pp1r2p/3pNb2/p2P1R2/2P5/1P6/P6P/7K b - - 0 28,f6e5 f5f8,688,85,87,384,endgame mate mateIn1 oneMove,https://lichess.org/3NJ17QFn/black#56,
05ERf,5r1k/8/2np4/ppp1p1R1/5r2/2PP1N2/PP1K4/R7 b - - 0 34,f4f3 a1h1 f3h3 h1h3,1109,76,97,355,endgame mate mateIn2 short,https://lichess.org/E8sXDhth/black#68,
05EXk,5r1k/pp4pp/2p3q1/8/1Q4n1/2P1P1P1/PP4BP/R5K1 b - - 2 22,g4e3 b4f8,427,97,87,1337,endgame hangingPiece master mate mateIn1 oneMove,https://lichess.org/cITVbuOa/black#44,
05EfJ,rn1q1k1r/pp2b3/2ppQp1p/4p2B/3P4/8/PPP1PP2/RN2K2R b KQ - 5 15,d8d7 e6f7,772,77,89,97,mate mateIn1 middlegame oneMove,https://lichess.org/SkvHEfJy/black#30,Grob_Opening Grob_Opening_Other_variations
05F17,r3rk2/4q3/6QP/p2p4/PbN5/1P3P1N/1BP5/2K4R w - - 1 30,h6h7 e7e1 h1e1 e8e1,1434,76,77,127,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/ajhltoJ8#59,
05FSt,4rrk1/pp5R/2n3p1/5N2/3pQ3/q2B4/2PK1PP1/3R4 b - - 0 25,e8e4 h7g7 g8h8 d1h1 e4h4 h1h4,1941,90,87,83,exposedKing long master mate mateIn3 middlegame,https://lichess.org/2EiYR3Ez/black#50,
05Fda,2kr1b1r/ppp2ppp/2nq4/5b2/2B1n3/2P1QN1P/PP1N1PP1/R1B1K2R w KQ - 2 12,d2e4 d6d1,1294,102,60,31,mate mateIn1 oneMove opening,https://lichess.org/3eSxUCsO#23,Russian_Game Russian_Game_Other_variations
05Fdt,r2r4/5k1p/p1Q5/4q3/1PP2n2/P7/5PPP/4R1K1 w - - 0 34,e1e5 d8d1 e5e1 d1e1,840,102,96,447,endgame mate mateIn2 short,https://lichess.org/0pXPodYD#67,
05FfT,5r1k/6pp/3p4/2p5/Rp6/2b1BQN1/5PK1/4q3 b - - 1 38,f8f3 a4a8 f3f8 a8f8,868,79,75,95,backRankMate endgame mate mateIn2 short,https://lichess.org/WdlRC8w4/black#76,
05Fi9,4r1k1/Q1p2ppp/3R4/6q1/P7/4r2P/1PP3P1/5RK1 b - - 0 21,c7d6 a7f7 g8h8 f7f8 e8f8 f1f8,1168,77,92,171,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/I9JkRcN2/black#42,
05FtN,3Q1r2/1R3p2/3b1kpp/3B4/3p1P2/6P1/4P2P/6K1 b - - 0 30,f8d8 b7f7,762,102,93,656,endgame master mate mateIn1 oneMove,https://lichess.org/gUH7FFkt/black#60,
05FwH,r2q1bkr/1pp1n1pp/p1np4/6N1/3pP1Q1/2P5/PP3PPP/RNB2RK1 b - - 0 10,h7h6 g4e6,748,113,94,523,mate mateIn1 oneMove opening,https://lichess.org/ut2mydPJ/black#20,Ruy_Lopez Ruy_Lopez_Cozio_Defense
05FzB,r2q1rk1/1pp2p2/p1n1Bp1B/8/Pb1N4/1Q6/5PPP/R5K1 b - - 2 20,c6d4 b3g3 g8h7 g3g7,1418,74,96,24940,mate mateIn2 middlegame short,https://lichess.org/7qrO68tc/black#40,
05G2T,2r3k1/1b3pp1/p3p2p/q2nP3/4QP2/B1pBP3/6PP/R5K1 b - - 1 26,a5b6 e4h7,565,81,88,75,mate mateIn1 middlegame oneMove,https://lichess.org/QZMaldTD/black#52,
05GFz,r4rk1/pp2bppp/2p1pnb1/8/1P2PP1N/2P3Pn/P1QN2BP/R1B1R1qK w - - 9 19,e1g1 h3f2,744,101,93,1393,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/aeyZjzIe#37,Hungarian_Opening Hungarian_Opening_Slav_Formation
05GQF,1R6/6pk/8/Bp6/4p3/P1N1Pn1p/5P1P/5b1K w - - 7 44,c3e4 f1g2,742,77,100,157,endgame mate mateIn1 oneMove,https://lichess.org/1Ypt3nRO#87,
05GmJ,r2qr1Qk/1p4p1/p1pb1n1N/8/3P3B/3B4/PP3PPP/R5K1 b - - 2 21,f6g8 h6f7,1123,90,78,69,master mate mateIn1 middlegame oneMove,https://lichess.org/mg95l3F4/black#42,
05Gmu,2r2rkR/2qb1pP1/4p3/pp2P1P1/8/2p1PQ2/PP3P2/2KR4 b - - 2 26,g8g7 f3f6,1135,99,88,78,mate mateIn1 middlegame oneMove,https://lichess.org/6yy0ES9D/black#52,
05Gq4,r4rk1/1p4p1/p2p4/3P1R1Q/8/1N2q3/PPP2nPP/5R1K w - - 1 21,f1f2 e3e1 f2f1 e1f1 f5f1 f8f1,1629,166,85,24,backRankMate long mate mateIn3 middlegame xRayAttack,https://lichess.org/RUM5VOFo#41,
05GqZ,4R3/4Pkpp/8/3N1K2/8/p7/rp6/8 b - - 0 40,f7e8 f5e6 g7g6 d5c7,1186,75,80,203,endgame mate mateIn2 short,https://lichess.org/RgxY9hQe/black#80,
05Gv1,6k1/p1p2ppp/6r1/2p2b2/Q1Pq1P2/NP3P2/P6P/4R2K b - - 0 24,f5d7 e1e8 d7e8 a4e8,999,77,100,160,endgame kingsideAttack mate mateIn2 sacrifice short xRayAttack,https://lichess.org/vTx38UJP/black#48,
05Gw6,7k/5Qbp/2np1p2/2P1pPpB/1p1pP3/3q1RKP/1P1B2P1/7r b - - 1 33,d3d2 f7e8 g7f8 e8f8,1088,83,86,41,fork mate mateIn2 middlegame short,https://lichess.org/duxNiKCu/black#66,
05HCz,r5k1/p2b1rp1/2pP3p/4R3/8/3Q4/PB3qPP/4R2K w - - 0 29,e5e2 f2f1 e1f1 f7f1,942,89,90,194,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/nvEMnYZV#57,
05HEv,5rk1/ppR5/6p1/2p1p3/2P1P3/3P1rK1/PP6/3R4 w - - 1 39,g3g4 f8f4 g4g5 f3g3 g5h6 f4h4,1281,74,97,10636,endgame long mate mateIn3 rookEndgame,https://lichess.org/S8lveYGp#77,
05HSP,8/5R1p/3BP1p1/6P1/2p4r/2Pnk3/8/3K4 w - - 1 52,e6e7 h4h1 f7f1 h1f1 d1c2 f1c1,1188,76,88,1265,endgame exposedKing hookMate long mate mateIn3,https://lichess.org/QtFzrOY6#103,
05HWB,1r3rnk/p3bNpp/b1p4N/q2p4/5P2/1P1pP3/PBP2RPP/R5K1 b - - 1 21,f8f7 h6f7,676,98,84,804,hangingPiece kingsideAttack master masterVsMaster mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/fws2GXsY/black#42,
05Hgo,6k1/7p/bPBB4/5pp1/3P4/4P1PK/5P1P/4n3 w - - 0 40,b6b7 a6f1 c6g2 f1g2,1756,75,90,1018,endgame mate mateIn2 short,https://lichess.org/f1UzRY4P#79,
05Iue,5k2/1R3pp1/7p/5N1P/8/r1P2P2/5KP1/3b4 b - - 1 39,a3c3 b7b8 c3c8 b8c8,582,87,100,146,endgame mate mateIn2 short,https://lichess.org/EGdvQKHr/black#78,
05Ivr,r1b3k1/1p4b1/1N3p1n/q7/3P1Q2/8/PP3PPP/4R1K1 w - - 1 25,b6a8 a5e1,858,137,50,44,hangingPiece mate mateIn1 middlegame oneMove,https://lichess.org/HMICa344#49,
05JDw,8/4bk2/RR6/8/3P4/6B1/1PP1p1KP/3q4 w - - 0 37,b6b7 d1f1,1135,77,44,163,dovetailMate endgame mate mateIn1 oneMove,https://lichess.org/IGpqxBJw#73,
05JWm,r1r4k/4pQ1p/3p1bp1/8/1P2P3/5N2/B4PPP/R1q3K1 w - - 0 23,a1c1 c8c1 f3e1 c1e1,502,84,100,96,backRankMate mate mateIn2 middlegame short,https://lichess.org/1muNF9Xh#45,
05JYh,2rqk2r/3n1ppp/p1pbp1b1/3pN3/N1PP2P1/5Q1P/PP1B1P2/2R1R1K1 b k - 0 17,g6e4 f3f7,546,98,81,559,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/qzYP7shU/black#34,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation
05Jjw,1r4k1/1pp4p/p2pNqp1/4b3/1PP1P2n/P5PP/2Q2P2/3R1R1K w - - 5 25,e6c7 f6f3 h1g1 f3g2,1139,82,57,41,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/jMc32fMm#49,
05Jmt,r3k2r/pp3ppb/2pB3p/3p4/3PnQ1N/2q1P2P/P4PP1/5RK1 b kq - 3 19,g7g5 f4e5 e8d7 e5e7 d7c8 e7c7,1127,78,93,305,fork long mate mateIn3 middlegame,https://lichess.org/6HPf8DMR/black#38,Queens_Pawn_Game Queens_Pawn_Game_Zukertort_Variation
05JsB,rq5r/pp2ppk1/2p3p1/7P/2BP4/5Q2/PPP1Nn2/2K4R b - - 2 23,f2h1 f3f7 g7h6 f7g6,1150,75,86,295,mate mateIn2 middlegame short,https://lichess.org/o78LVif1/black#46,
05K1m,4Q3/8/1p3rkp/p1p3p1/P1Pb4/5P2/6K1/8 b - - 3 47,g6f5 e8e4,858,94,95,385,endgame mate mateIn1 oneMove,https://lichess.org/NVm9WsZG/black#94,
05K2c,r2k1b1r/3n1Q2/p3p2p/1B3p2/4bq2/2P4P/PP3P1P/3RK2R b K - 0 19,a8a7 d1d7 a7d7 f7d7,1248,79,92,708,mate mateIn2 middlegame short,https://lichess.org/Uo1psjlK/black#38,St_George_Defense St_George_Defense_Polish_Variation
05KFh,6kb/2qRQp1p/4b1pB/p1p1p3/1p2P3/2P2P2/PPN3PP/6K1 b - - 0 26,c7d7 e7f8,869,76,80,150,endgame master mate mateIn1 oneMove,https://lichess.org/AUzLNQgk/black#52,
05KJ7,r3qrk1/p1p1bppp/1p3n2/3p2N1/3P3Q/3B4/PP3PPP/R4RK1 b - - 0 18,f6e4 h4h7,1031,79,100,51,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/cuWQoKwg/black#36,Philidor_Defense Philidor_Defense_Other_variations
05KVJ,8/2R2Bpp/5p1k/2b3r1/8/5r2/P4P1P/3R1K2 w - - 0 27,d1d5 f3f2 f1e1 g5g1,1292,75,92,2823,endgame mate mateIn2 short,https://lichess.org/DIRbVrbr#53,
05KVW,5rkR/r2nb1p1/1q2p1B1/p2p4/5PP1/4p3/PPQ5/R1B1K3 b Q - 1 22,g8h8 c2h2 e7h4 h2h4 h8g8 h4h7,1076,83,91,385,kingsideAttack long mate mateIn3 middlegame,https://lichess.org/hkc5TSTS/black#44,
05KW9,8/8/2R3p1/8/7p/4P1PP/1b3k1K/1q5Q w - - 0 42,h1b1 h4g3 h2h1 g3g2 h1h2 b2e5,1319,72,95,27079,advancedPawn endgame long mate mateIn3,https://lichess.org/YemQwP0d#83,
05Kjq,6k1/R1p2ppp/3b1n2/4pN2/7P/6P1/P1r2PK1/8 b - - 0 28,f6e4 a7a8 d6f8 f5e7 g8h8 a8f8,1046,77,95,732,backRankMate deflection endgame long mate mateIn3 pin,https://lichess.org/lUjDvjB9/black#56,
05Kna,r3r1k1/6pp/2p3q1/pp6/4b3/4B2P/1PP2PP1/R2QR1K1 w - - 2 24,c2c3 g6g2,672,82,100,75,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/Kd669rmn#47,
05LLQ,r3k2r/4ppbp/2Pp2p1/1B2n3/1p6/1P3P2/1BPQ2PP/q1KR3R w kq - 3 20,b2a1 a8a1 c1b2 e5c4,1702,99,86,76,doubleCheck master mate mateIn2 middlegame queensideAttack short,https://lichess.org/IviXBsvf#39,
05LRI,2r5/4N1pk/4p3/R7/1rb5/8/5PP1/5RK1 b - - 3 37,c8c7 a5h5,633,89,84,192,anastasiaMate endgame mate mateIn1 oneMove,https://lichess.org/TsyOxmfk/black#74,
05Ljb,3rk2r/p1QNnppp/2p5/4p3/4q3/8/PP3PPP/3R2K1 b k - 1 20,e4f5 d7f6 g7f6 c7d8,1022,77,96,2210,mate mateIn2 middlegame short,https://lichess.org/I1k4HWrO/black#40,
05Llz,5rk1/4bppp/3p4/1Qp5/4q3/3R4/1PP2PPP/2B3K1 w - - 0 18,b5b3 e4e1,667,98,80,438,endgame mate mateIn1 oneMove,https://lichess.org/BbglTuFu#35,
05M2H,1R6/5pk1/3P4/1P1K1B1p/4Pp2/2r2n2/4R3/1r6 w - - 9 63,d6d7 b1d1 e2d2 d1d2,1432,76,95,13115,endgame master mate mateIn2 short,https://lichess.org/KHn9m7rZ#125,
05MED,8/8/P6p/6p1/4R3/1P1K4/r4p2/3k3Q b - - 9 59,f2f1q h1f1,1367,156,70,49,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/xXaC2Vvf/black#118,
05MRH,6k1/ppp2p1p/2n3p1/2NB4/3P1QqP/2P3B1/PP3P2/1K2r3 w - - 4 29,b1c2 g4d1,1417,77,89,322,dovetailMate mate mateIn1 middlegame oneMove,https://lichess.org/JlP2xh8V#57,
05Mdg,6k1/p2R1r2/4Q2p/4B1p1/2p1p3/8/P1r2bPP/5RK1 w - - 0 23,f1f2 c2c1 d7d1 c1d1 f2f1 d1f1,1012,93,95,252,endgame long mate mateIn3,https://lichess.org/QU6WZK7z#45,
05Mm0,r5k1/5ppp/6n1/p1P1p3/4QP2/7b/PP3R1P/R1Br2K1 w - - 1 22,f2f1 d1f1,887,86,82,106,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/fOAYFmAH#43,
05Mmp,r1bq1rk1/5ppp/p1n1pP2/3p4/2pP4/6P1/PPQNBPP1/R3K2R b KQ - 0 15,d8f6 c2h7,629,85,85,173,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/3HDsodbN/black#30,Indian_Defense Indian_Defense_Other_variations
05Mr8,8/pppk4/3b4/5Q2/P2p1p2/7P/1PP2PP1/1r2rNK1 b - - 2 27,d7c6 f5b5,916,79,93,121,endgame mate mateIn1 oneMove,https://lichess.org/7RPMJOTl/black#54,
05Mto,rn2kbnr/p2Bp1pp/5p2/q1p1N3/4b3/2N5/PPP2PPP/R1BQK2R b KQkq - 0 8,b8d7 d1d7,878,80,91,137,mate mateIn1 oneMove opening,https://lichess.org/tzVN9UUx/black#16,Sicilian_Defense Sicilian_Defense_Katalimov_Variation
05N7j,4r1k1/3R1pp1/1p3p1p/p1b5/2P5/P4NP1/1PnRrPBP/6K1 w - - 2 21,g1f1 e2e1 f3e1 e8e1,1509,75,85,1060,mate mateIn2 middlegame sacrifice short,https://lichess.org/5nV2xf39#41,
05N9d,4rn2/ppq2pkp/2pb1pp1/8/3P1PNQ/2P5/PP1Br1PP/3R1RK1 b - - 7 20,f6f5 h4f6 g7g8 g4h6,2047,104,42,71,mate mateIn2 middlegame short,https://lichess.org/IN33b0gV/black#40,
05NFa,r2Nk2r/2p5/p2p1n2/1pb1p3/3nP1b1/1B1P2p1/PPPQ1PPP/RN3RK1 w kq - 3 15,d2g5 d4e2 g1h1 h8h2,1599,75,97,4275,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/CWpgD7lM#29,Ruy_Lopez Ruy_Lopez_Morphy_Defense
05NJS,8/6k1/1RP5/RP1p1r1p/3P1r1K/8/7P/8 w - - 4 50,h4g3 f4g4 g3h3 f5f3,1636,77,88,83,endgame mate mateIn2 rookEndgame short,https://lichess.org/RJ9rJ4B4#99,
05NPP,r1b1kb1r/ppqp1pQ1/4p3/7p/2B1P1n1/5P1P/PPP2P2/RNB2RK1 w kq - 1 13,g7h8 c7h2,686,88,85,117,mate mateIn1 oneMove opening,https://lichess.org/hMMLnrEf#25,Goldsmith_Defense Goldsmith_Defense_Other_variations
05NTl,5k2/5p2/p7/2q5/2N1Qp2/3R1Kr1/P4b2/1R6 w - - 2 44,f3f4 c5g5,1298,75,92,1269,mate mateIn1 middlegame oneMove,https://lichess.org/ZACe3RyK#87,
05Nl0,7k/5prp/p4Q2/8/8/3q4/PP4P1/4R1K1 b - - 2 33,d3d2 e1e8,818,94,73,53,endgame mate mateIn1 oneMove,https://lichess.org/xr9J3N5N/black#66,
05NlO,N1bk3r/pp1p1ppp/2n5/2b1P3/4P3/1RP2N2/q4PPP/3QKB1R w K - 1 15,f1c4 a2f2,848,88,97,649,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/ImHG0hH9#29,Englund_Gambit_Complex Englund_Gambit_Complex_Englund_Gambit
05O4F,1k1r1b1r/5ppp/2p1pn2/1B1P3q/Q5b1/4BN2/PP3PPP/4K2R b K - 0 15,h5d5 a4a7 b8c8 b5a6,1445,77,89,3486,mate mateIn2 middlegame queensideAttack short,https://lichess.org/qBxvC2ZD/black#30,Sicilian_Defense Sicilian_Defense_Alapin_Variation
05O6M,r4r1k/4Npbp/5qp1/2p5/2P5/3P3P/1P1Q1PP1/2KRR3 w - - 0 26,e7d5 a8a1 c1c2 f6b2,1032,82,94,930,mate mateIn2 middlegame queensideAttack short,https://lichess.org/y9JjHXgn#51,
05OHS,r5k1/p1q2p1p/1p2b2B/2p2B2/1P1b4/7P/P3Q1P1/4R2K b - - 0 26,e6f5 e2e8 a8e8 e1e8,1355,143,41,21,mate mateIn2 middlegame sacrifice short,https://lichess.org/qUJgvMYT/black#52,
05OIA,5n2/p3n2Q/2p2q2/2PpNkNp/3P1P2/8/P4PK1/8 b - - 6 39,f5f4 g5h3,1672,95,56,378,endgame mate mateIn1 oneMove,https://lichess.org/XwZohdyg/black#78,
