PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
00Vqp,8/5ppp/4p3/p6k/6R1/4P2P/3q1PP1/2R3K1 w - - 2 33,c1c7 d2d1 g1h2 d1d6 g2g3 d6c7,1559,75,86,214,crushing endgame fork long queenRookEndgame,https://lichess.org/XBjzqhJt#65,
00Vt0,1k4r1/pp3p2/3qp3/2N5/1P1bp3/P3P3/5P2/2RR1K2 b - - 1 27,d6e5 c5d7 b8a8 d7e5,786,98,93,702,advantage endgame fork short,https://lichess.org/Slko3RVs/black#54,
00W3Q,3r1k2/5p2/Np3P1p/1P2pR2/2p1N3/b1P1n3/P5PP/6K1 w - - 0 32,f5e5 d8d1 g1f2 e3g4 f2e2 d1d3,2157,92,83,62,advantage endgame fork long master masterVsMaster,https://lichess.org/aznxTSjS#63,
00W5B,1r4k1/p5pp/5p2/2Rb4/1P4P1/P2r4/3P3P/3B1RK1 b - - 3 34,d3d2 c5d5 d2d5 d1b3 g8f8 b3d5,1415,75,82,263,advantage attraction endgame long pin sacrifice,https://lichess.org/6Gi4gAvw/black#68,
00WG3,8/pk1r1Rp1/1p2p2p/4P1bP/3rN3/8/PP6/1K3R2 b - - 4 33,d4d1 f1d1 d7f7 e4d6 b7c7 d6f7,1053,78,98,197,crushing endgame fork long pin,https://lichess.org/Pwj0MKtJ/black#66,
00WJN,5Q2/7K/8/8/4p2P/3kq3/8/8 b - - 1 53,e3g3 f8a3 d3d2 a3g3,1324,78,85,615,crushing endgame queenEndgame short skewer,https://lichess.org/27eUCFoJ/black#106,
00WNb,8/8/1KpB4/Pb6/1P5p/5k2/8/8 b - - 3 55,f3g2 a5a6 g2f3 a6a7,1051,78,83,240,advancedPawn bishopEndgame crushing endgame master short,https://lichess.org/y1pq4fXt/black#110,
00WTN,8/7R/B2k4/2pnp3/P7/3KP3/1r6/8 w - - 1 43,a6c4 e5e4 d3e4 d5f6,2046,75,96,7153,attraction crushing endgame master short,https://lichess.org/BRK2G49n#85,
00WVK,k7/7R/p1P5/4K3/1P6/r6p/8/8 b - - 2 51,a3b3 h7h8 a8a7 c6c7,1956,77,91,354,advancedPawn crushing endgame master rookEndgame short,https://lichess.org/CMbwiChz/black#102,
00WbE,5rk1/2pp1q1p/n5p1/pp1PP3/3PB1PP/P2Q1p2/5P2/R5K1 w - - 0 25,d3b5 f7f4 b5d7 f4e4,1675,76,79,53,crushing endgame short,https://lichess.org/kCb1myun#49,
00Wfu,3qr1k1/p4p1p/6p1/3pQ3/8/1P3P2/P5PP/3R2K1 w - - 2 26,e5d5 e8e1 d1e1 d8d5,1324,106,73,30,advantage deflection endgame master short,https://lichess.org/gxWHwrUj#51,
00Wi9,8/8/3n1P2/2k5/2pp1K2/P7/8/3B4 w - - 2 63,f4e5 d4d3 f6f7 d6f7,1743,75,95,4634,crushing endgame master short,https://lichess.org/kGGKKGh6#125,
00WiX,1Q6/5kpp/1p2p3/p1p1r3/2Pn4/6P1/P4P1P/6K1 w - - 0 32,b8e5 d4f3 g1f1 f3e5,1030,76,100,214,crushing endgame fork short,https://lichess.org/8Rt0e7k1#63,
00WoW,8/4kppR/r1p1p2p/p3P2P/4P1P1/1pP1KP2/6B1/8 w - - 0 29,e3d2 a5a4 g2f1 a4a3 f1a6 a3a2,2093,80,91,1282,advancedPawn advantage endgame long master quietMove sacrifice,https://lichess.org/cuQl3aZ8#57,
00Wp4,3r1k2/p4p2/1p4p1/1Pn4p/4BP1P/6P1/P2p3K/3R4 b - - 1 44,c5d3 d1d2 d8d4 e4d3,1192,78,91,446,advantage endgame master short,https://lichess.org/qyB8QR8D/black#88,
00Wqc,4k3/5p2/3P4/p5p1/6Pp/1P1K3n/P7/2B5 w - - 0 33,d3e3 h3f4 e3f3 h4h3,1635,138,88,9,crushing endgame master quietMove short,https://lichess.org/dR2Wb2zs#65,
00WtH,8/2R2pk1/4p1pp/3p4/3Pq2P/1r2P1P1/5P1K/5Q2 w - - 2 45,f1c1 b3b1 c1b1 e4b1,1215,75,100,398,crushing endgame short,https://lichess.org/Xixh3rxR#89,
00Wyh,2r5/8/8/pNp1r2p/3kNppP/1P1P4/2R2K2/8 b - - 2 42,d4d3 c2d2 d3e4 b5d6,1736,76,94,12200,endgame mate mateIn2 sacrifice short,https://lichess.org/2mLJufzX/black#84,
00WzB,8/8/8/P1K1p3/5k1p/5b1B/5P2/8 w - - 3 46,h3f1 f3a8 c5d6 e5e4 f1g2 f4g4 a5a6 h4h3 g2h1 e4e3 h1a8 e3f2 a8f3 g4g3 a6a7 f2f1q a7a8q f1f3,2844,111,90,2194,advancedPawn bishopEndgame crushing endgame promotion quietMove veryLong,https://lichess.org/VEqrGfJg#91,
00X0Q,6R1/8/8/8/1KP5/3r4/PP3kp1/8 w - - 3 52,c4c5 d3g3 g8g3 f2g3 c5c6 g2g1q,1404,75,90,1511,advancedPawn crushing endgame long promotion rookEndgame,https://lichess.org/aWPHCaqm#103,
00X1l,5r1k/Q6p/1pb3p1/4q3/4p3/1BP2p1P/PP4P1/5RK1 b - - 0 30,f3g2 f1f8,852,100,83,370,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/IPGWdtue/black#60,
00X2S,2kr4/1p4pp/p1p1b3/Q3Bq2/8/4PB2/1PP2PPP/1K6 b - - 2 24,g7g5 a5c7,1134,244,30,18,endgame mate mateIn1 oneMove,https://lichess.org/4JI17kTq/black#48,
00X2j,8/5KP1/R1k5/8/2pp4/8/8/6r1 b - - 1 50,c6c5 a6g6 g1g6 f7g6 d4d3 g7g8q,1594,76,96,9839,advancedPawn crushing endgame long promotion rookEndgame,https://lichess.org/GY1HtJCo/black#100,
00X5a,3N3k/pQ5p/4p1p1/3q4/8/2b1P1P1/P3RPKP/4n3 w - - 1 28,g2h3 d5h5,1202,76,96,744,endgame master mate mateIn1 oneMove,https://lichess.org/lNuqw2ZK#55,
00X66,4r1k1/6pp/1R3p2/P7/1P1p4/2b3BP/5PP1/5K2 w - - 2 31,g3f4 e8e1,413,105,93,167,endgame mate mateIn1 oneMove,https://lichess.org/9WU44YEe#61,
00XCT,6Q1/7K/2k5/3r4/8/8/8/8 w - - 5 82,h7h8 d5h5 g8h7 h5h7,1064,78,100,388,endgame equality queenRookEndgame short,https://lichess.org/I94rnuWS#163,
00XNY,2r5/p4p1k/1p1pq3/2p2p2/7R/2Q4P/1P3PP1/6K1 b - - 1 34,h7g8 c3h8,491,94,79,112,endgame mate mateIn1 oneMove,https://lichess.org/eG661aPJ/black#68,
00XQ8,k4r2/pp6/2p3Q1/3p2P1/4r2P/8/PPP2q2/2KR3R w - - 1 30,h1f1 f2e3 c1b1 f8f1 g6g8 e4e8,1519,75,93,1132,advantage discoveredAttack endgame long,https://lichess.org/bjvSXgAE#59,
00XTV,8/2k4p/p2p2p1/2pP1p2/2P4P/3K4/P2R1PP1/4r3 w - - 0 28,d2e2 e1e2 d3e2 c7b6 e2f3 b6a5 a2a3 a5a4,1575,76,94,10866,crushing endgame master rookEndgame veryLong,https://lichess.org/6kM7Fimp#55,
00XZR,8/2p5/p1n5/1pP1p2k/1P1p4/P2P3P/5P2/R4KRq b - - 9 34,h1h3 f1e2 e5e4 g1h1 e4d3 e2d2,1552,76,93,1170,crushing defensiveMove endgame long pin,https://lichess.org/cvl7Zq2b/black#68,
00XbN,6k1/R4p1p/6P1/3p4/8/2b5/1r2rBPP/5RK1 b - - 0 26,e2f2 g6f7 g8f8 a7a8,2018,80,92,2130,advancedPawn advantage endgame short,https://lichess.org/RsJhaWfC/black#52,
00Xiu,8/pp3Q1p/1n2B1pk/8/6Pq/7P/PPP2P2/2K5 w - - 10 31,f2f4 h4e1,605,85,79,148,endgame mate mateIn1 oneMove,https://lichess.org/cVckB6RZ#61,
00XoP,6r1/p6k/1p4rp/3q1Q2/8/P7/4Rp1P/5R1K w - - 0 37,f5d5 g6g1 f1g1 f2g1q,686,89,76,66,advancedPawn endgame mate mateIn2 promotion queenRookEndgame short,https://lichess.org/KLJMqvTZ#73,
00Y1c,5rk1/Q4p2/5p1p/2q5/8/8/P1r2PPP/3RR1K1 w - - 4 23,a7d7 c5f2 g1h1 f2g2,800,90,96,449,endgame mate mateIn2 short,https://lichess.org/T4YH4yAb#45,
00Y6y,5k2/5pp1/8/1p2N3/1P6/7P/3nR1P1/2r3K1 w - - 1 48,g1h2 d2f1 h2g1 f1g3 g1f2 g3e2,1232,76,92,521,advantage discoveredAttack endgame long,https://lichess.org/Rv29Dipi#95,
00YHj,5k2/1p6/8/4p2B/1R2Pp1p/3r1KpP/8/8 w - - 1 50,f3e2 d3e3 e2f1 f4f3 h5f3 e3f3,2285,81,91,8286,crushing endgame long,https://lichess.org/BqUcvzk5#99,
00YbG,8/7p/3k2p1/p5P1/P2K4/8/8/8 b - - 4 47,d6c6 d4c4 c6d6 c4b5,1787,77,66,70,crushing endgame pawnEndgame short zugzwang,https://lichess.org/onsKQucl/black#94,
00YbZ,b6k/8/6p1/4q2p/1Q3r1P/P1N3R1/1PP3PK/8 w - - 3 35,b4b6 f4h4 h2g1 e5e1,1418,80,94,5345,endgame mate mateIn2 pin short,https://lichess.org/gzVgXweE#69,
00Yfi,1Q6/5p1k/4b1pp/4RB2/3p2KP/6P1/P3q3/5r2 w - - 2 45,e5e2 e6f5,956,77,92,91,endgame mate mateIn1 oneMove,https://lichess.org/V9WbzUqF#89,
00YhS,7K/8/8/5p2/4kP2/8/6P1/8 w - - 1 62,g2g3 e4f3 h8g7 f3g3 g7f6 g3f4,979,107,68,48,crushing endgame long pawnEndgame,https://lichess.org/JnQJMMAX#123,
00YhY,8/8/5kp1/R7/4p1P1/5p1P/2r2P2/6K1 w - - 0 52,h3h4 c2c1 g1h2 e4e3,1772,75,100,239,crushing endgame rookEndgame short,https://lichess.org/umv3Et1a#103,
00Yjy,6k1/5p1p/B2bp2q/5p2/6rP/1P4P1/1Q3P2/5R1K w - - 3 34,f1d1 g4h4 g3h4 h6h4 h1g2 h4g4 g2f1 g4d1,2017,77,72,81,crushing endgame exposedKing fork sacrifice veryLong,https://lichess.org/f0Kyo2Fh#67,
00YqR,5k2/p1p4p/1pPpBp2/2qP3b/8/2PQ4/P6P/7K w - - 0 33,d3h7 h5f3,937,77,100,475,endgame master mate mateIn1 oneMove,https://lichess.org/5b6k1W51#65,
00Ytk,2k5/pp2PR2/2p4p/2Pp4/3Nb3/2K1P2r/PP6/8 b - - 0 33,h3e3 c3d2 e3d3 d2e2 c8d7 d4e6,2297,88,85,47,crushing defensiveMove endgame long,https://lichess.org/1sccsBa6/black#66,
00Z8S,8/5p2/4p1k1/4P3/8/1R4Pn/1P2Kp2/5N1r w - - 2 46,b3f3 h3g1 e2f2 g1f3,1376,159,50,16,crushing endgame fork short,https://lichess.org/9gYe3YHy#91,
00ZDZ,8/pp4k1/2p3p1/3nRr2/3P1Pp1/2P3K1/PP6/5R2 w - - 3 36,g3g4 f5e5 d4e5 d5e3 g4f3 e3f1,1733,75,96,5982,advantage endgame fork long,https://lichess.org/G2FHAUMb#71,
00ZN7,3q2k1/8/Q2p2p1/3P1p1p/1p2P1nP/1Pp5/2P3P1/5R1K w - - 0 36,e4f5 d8h4 h1g1 h4h2,892,76,97,833,endgame mate mateIn2 short,https://lichess.org/U0LXbVT4#71,
00ZPK,5r2/R2R1pk1/P7/5pp1/8/1KP5/5r2/8 b - - 0 44,g5g4 d7f7 f8f7 a7f7 g7f7 a6a7,935,99,94,1105,advancedPawn advantage endgame long master rookEndgame sacrifice,https://lichess.org/Y6yYxIcG/black#88,
00ZSZ,3r4/6pp/pNnNpk2/1p6/3pR3/8/PPP2PPK/8 w - - 4 32,e4f4 f6e5 d6f7 e5f4 f7d8 c6d8,1050,84,95,1100,advantage defensiveMove endgame long,https://lichess.org/66DBsV70#63,
00ZWD,6k1/4bpp1/1q2p3/p2pP1N1/3P3P/1P1Q2K1/5P2/8 b - - 0 33,b6b4 d3h7 g8f8 h7h8,762,112,94,334,endgame mate mateIn2 short,https://lichess.org/2rMTqooF/black#66,
00ZeT,1Q1k4/4r3/2q4p/2p1pp1P/2Bb4/1P6/P6K/4R3 b - - 4 43,d8d7 c4b5 c6b5 b8b5,1413,75,96,28316,crushing endgame pin short,https://lichess.org/c6iAy1Zc/black#86,
00Zks,8/P1R4p/5pk1/4q1p1/5P2/6KP/5QP1/7r b - - 0 51,e5c7 a7a8q c7c3 a8f3,1776,76,82,86,advancedPawn advantage defensiveMove endgame promotion short,https://lichess.org/CPhnVb98/black#102,
00ZvN,8/8/8/4kppp/8/4KPPP/8/8 b - - 0 35,f5f4 g3f4 g5f4 e3d3 e5f6 h3h4,2214,74,96,911,crushing defensiveMove endgame long pawnEndgame,https://lichess.org/IxlFLAaM/black#70,
00Zwc,r2k1r2/pp1nRR2/2pP1N1p/8/3P3p/8/PPP3P1/6K1 b - - 0 24,f8f7 e7e8,1213,76,99,556,endgame mate mateIn1 oneMove,https://lichess.org/Wo9Y7MdP/black#48,
00a98,4r1k1/p4p2/1p3q1p/1P6/3b2p1/P3B1P1/Q1P2PKP/4R3 w - - 0 32,e3d4 f6f3 g2f1 f3h1,1554,85,90,28,endgame mate mateIn2 short,https://lichess.org/pgdIGRB3#63,
00aL1,8/5pr1/1Q4k1/p2pp3/5Rp1/6P1/5PKP/3q4 b - - 1 33,g6h7 f4f5 d1f3 f5f3,2010,80,66,61,advantage endgame short,https://lichess.org/UKybXdi1/black#66,
00aNB,8/8/pp3k1K/2p4P/P7/2P5/8/8 w - - 0 44,h6h7 c5c4 h7g8 f6g5 g8f7 b6b5 a4b5 a6b5 f7e6 b5b4,2229,148,39,23,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/yR9wiOTR#87,
00aZ3,8/6k1/1n6/1K2p1p1/P5P1/1B3r2/1PP5/8 b - - 1 36,b6d5 b3d5 f3f4 a4a5 e5e4 a5a6 e4e3 a6a7,2049,81,88,739,advancedPawn crushing endgame hangingPiece quietMove veryLong,https://lichess.org/0yMvFk5C/black#72,
00aa9,6k1/7p/6p1/5p2/5PP1/7P/1p6/1K6 w - - 0 42,b1b2 f5g4 h3g4 h7h5 g4h5 g6h5,1495,86,100,129,crushing endgame long pawnEndgame,https://lichess.org/AEsi0Sed#83,
00agR,8/5pp1/p4n1p/1p2k3/8/1PK1P3/P1B2P1P/8 w - - 2 31,h2h3 f6e4 c2e4 e5e4,2023,75,95,3774,crushing endgame short,https://lichess.org/MUIpGzM3#61,
00all,6k1/5ppp/4p1b1/1N1pP3/1P1n4/r7/5PPP/2R2BK1 b - - 0 25,d4b5 c1c8,441,103,95,227,backRankMate endgame mate mateIn1 oneMove,https://lichess.org/84IXBueE/black#50,
00asK,2r3k1/R4ppp/8/4P3/4Q3/1qn3B1/5PPP/2R3K1 w - - 0 30,c1c3 b3d1 e4e1 d1e1,1447,84,36,94,endgame mate mateIn2 short,https://lichess.org/hlWKSG6i#59,
00au3,4B3/8/1p1k1p1p/5Pp1/p1P3P1/1nK4P/1P6/8 b - - 9 48,d6c5 e8a4 b3c1 b2b4,1173,80,90,452,crushing endgame master masterVsMaster short,https://lichess.org/yPpeNCSO/black#96,
00awK,r5k1/2p2Qpp/p7/4b3/8/8/1PP1KR2/2q5 b - - 0 24,g8h8 f7f8 a8f8 f2f8,635,84,100,247,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/D9JaNyrl/black#48,
00awL,4q1r1/k2r1Rp1/ppp4p/2Qp4/3P4/2P1P3/PP4P1/2K2R2 w - - 0 35,c5c6 d7f7 f1f7 e8f7,1739,74,88,165,crushing endgame short,https://lichess.org/TPaROV8B#69,
00b6f,6k1/8/5B2/1R3pK1/6p1/6P1/P4P1q/8 w - - 0 41,g5f5 h2h5 f6g5 h5f7 f5g4 f7c4,1749,87,77,41,crushing endgame long,https://lichess.org/8DcVY76B#81,
00bJi,7k/1p2R3/p3N3/3p4/2n5/2P5/PPK4r/8 w - - 3 36,c2d3 h2d2,1497,75,95,1643,endgame hookMate mate mateIn1 oneMove,https://lichess.org/7QIgY2UO#71,
00bPT,2k2Q2/pp2pp2/3p1n2/2pP4/2P1P3/2q2PK1/8/5B2 b - - 1 33,c8d7 f1h3 d7c7 f8e7,1957,78,91,286,advantage deflection endgame short,https://lichess.org/SC9ZvmmO/black#66,
00bTb,7R/kppq2r1/p3p3/3p4/P2P4/BPr5/1KP5/5Q2 b - - 1 33,c3g3 f1f8 g7g8 h8g8 g3g8 f8g8,1974,206,76,9,advantage endgame long,https://lichess.org/3tgXxOlJ/black#66,
00bZ2,4b1k1/1r2P2p/p1p3pP/6q1/3Q4/PB6/1PP3P1/1K6 b - - 0 36,b7b3 d4g7,1106,84,85,178,endgame mate mateIn1 oneMove,https://lichess.org/PL5NKKII/black#72,
00baZ,r7/8/p1k5/1p1p1pn1/3R3p/2P1P2P/5P2/R5K1 w - - 0 31,d4h4 g5f3 g1g2 f3h4,812,89,88,400,crushing endgame fork short,https://lichess.org/tNXaI1nN#61,
00bgO,8/8/1p1nk3/p2N4/2P1p3/PP2K3/8/8 b - - 4 46,e6d7 d5b6 d7c6 b6a4,2409,77,76,142,crushing defensiveMove endgame knightEndgame master short,https://lichess.org/kVsJ1quC/black#92,
00bhw,8/2pR3p/1p1b3k/p2B2pP/P1P2rP1/5P2/4r3/5R1K b - - 0 31,f4d4 d5e4 d4e4 f3e4,2180,81,90,674,crushing endgame short,https://lichess.org/CVsMMWzy/black#62,
00blC,5r2/1Pk5/8/K7/8/1P3B2/8/8 w - - 1 47,f3d5 f8f5 b7b8b c7b8 a5b5 f5d5,1027,81,84,51,crushing endgame long pin,https://lichess.org/IdlWudUv#93,
00bpH,8/5p2/pq5p/1p5k/6B1/6P1/P6P/2Q4K b - - 0 36,h5g4 c1f4 g4h5 f4f5,1880,76,63,529,endgame mate mateIn2 queenEndgame short,https://lichess.org/vVLXcQQI/black#72,
00cRN,8/4rkb1/R5R1/5P1p/P6P/4p1P1/1r6/4K3 b - - 0 44,e3e2 g6g7 f7g7 f5f6 g7f7 f6e7,1726,75,79,396,advancedPawn advantage attraction endgame exposedKing fork long sacrifice,https://lichess.org/mwg2d74x/black#88,
00cZ4,8/2R5/6pk/p3p2p/4Nq2/5n1P/P2R2P1/7K w - - 0 41,d2f2 f4h2,1056,80,87,205,endgame master mate mateIn1 oneMove,https://lichess.org/uEKnkWhW#81,
00cZE,4k3/5p2/3r4/pRp3Pp/2P1p3/6P1/1KP4P/8 w - - 0 31,b5c5 e4e3 g5g6 e8f8 c5a5 e3e2,2591,89,75,58,advancedPawn crushing endgame long rookEndgame,https://lichess.org/GXkr4U3u#61,
00cud,8/5p2/6p1/1p1N1k2/1PbK4/2P3P1/8/8 b - - 0 48,c4f1 d5e3 f5e6 e3f1,938,76,97,1977,crushing endgame fork master short,https://lichess.org/XdT6vR6T/black#96,
00cxG,2r5/3RQ2p/6pk/8/5q1P/1P6/2K5/8 w - - 16 42,c2b2 f4c1 b2a2 c8c2,2059,92,60,66,endgame mate mateIn2 short,https://lichess.org/qctk0UXT#83,
00d4c,3r3k/p1p3p1/1p3q1p/4b3/2P1p3/1P2B1P1/P3QPKP/1R6 w - - 0 29,b1d1 f6f3 e2f3 e4f3 g2f3 d8d1,1697,75,91,539,advantage endgame long master,https://lichess.org/LptJDQcB#57,
00d5g,2b2rk1/pp4p1/2p5/4r3/2B5/1P6/P4pK1/5R2 b - - 4 32,g8h8 f1h1 c8h3 h1h3 e5h5 h3h5,1090,84,85,618,endgame long mate mateIn3,https://lichess.org/Vf4zaDk5/black#64,
00dTO,5q2/5rk1/3p1np1/p1p5/1pP2NP1/3PNp1P/PP5K/3Q4 b - - 1 30,f6d7 f4e6 g7g8 e6f8,810,98,95,2183,crushing endgame fork short,https://lichess.org/AQ7wJCy0/black#60,
00dTd,3r4/ppp1Q3/1b2kP2/8/4qp2/P1Pr4/1P3P2/1K2N3 b - - 5 31,e6d5 e7d8 d5c6 e1d3,1979,79,92,976,advantage endgame hangingPiece short,https://lichess.org/UVi7iEcB/black#62,
00dWq,2r1kb2/5p1p/p3p3/1p2P1Q1/1Pq5/P1p3P1/2P4P/2KR1R2 w - - 0 28,g5f4 f8h6 c1b1 h6f4,2179,75,93,2913,advantage endgame pin short,https://lichess.org/sRKDDbRV#55,
00dnp,8/Q7/7r/8/6K1/1r2k1p1/6P1/8 b - - 2 64,e3e2 a7a2 e2e3 a2b3,1317,78,94,22939,crushing endgame fork master queenRookEndgame short,https://lichess.org/hMbf0KPM/black#128,
00dpQ,6k1/5ppp/8/4rP2/1r4P1/2RK3P/8/7B b - - 0 47,b4b5 c3c8 e5e8 c8e8,570,108,81,553,backRankMate endgame mate mateIn2 short,https://lichess.org/8DGDxXX7/black#94,
00dt1,Q7/8/3B4/2p5/Krkn4/8/8/8 w - - 1 54,a4a3 d4b5 a3a2 b5c3 a2a1 b4b1,2263,88,95,13071,arabianMate endgame exposedKing fork long master mate mateIn3,https://lichess.org/AQkAsoMX#107,
00dzT,6k1/1Q4p1/p1p4p/3pP3/P3bq2/2N4P/1P4PK/5B2 w - - 1 26,h2h1 f4f1 h1h2 f1g2,1061,80,100,117,endgame hangingPiece mate mateIn2 short,https://lichess.org/Kxd5ijdt#51,
00e5u,2r2r2/1p2k1p1/p5p1/P1P3N1/3bPBpP/3K2P1/2P5/7R b - - 0 29,f8d8 f4d6 d8d6 c5d6 e7d6 d3d4,1464,84,76,58,crushing endgame exposedKing long master,https://lichess.org/n153s8Fx/black#58,
00e7H,8/7p/p1p4k/1p1p4/3Qpq2/2P2NpP/PP4K1/8 w - - 0 44,f3d2 c6c5 d4c5 f4d2,1897,75,94,12470,advantage deflection endgame master masterVsMaster short,https://lichess.org/DTE43D0V#87,
00eAX,6k1/ppprN1pp/8/8/2r5/2P5/P5PP/3R1RK1 b - - 5 26,d7e7 d1d8 e7e8 d8e8,717,87,98,850,endgame mate mateIn2 rookEndgame short,https://lichess.org/MrdsMkpV/black#52,
00eB8,4rb2/2p1q2k/p1Pp2p1/1p1Q3p/7P/2P2R2/PP4P1/1K6 b - - 1 34,f8h6 f3f7 h6g7 f7e7,967,84,96,2761,advantage endgame fork short,https://lichess.org/KYL3UuaC/black#68,
00eCY,8/6p1/5p1p/R5kP/2b3P1/1r3PK1/8/8 b - - 4 61,c4d5 a5d5 f6f5 d5f5,755,83,88,487,endgame hangingPiece mate mateIn2 short,https://lichess.org/LXHmo9rD/black#122,
00eF9,8/8/Rp1r4/2p5/P1P1kp2/1P6/4K3/8 w - - 2 57,a4a5 f4f3 e2f2 d6d2,1202,80,90,62,crushing endgame master rookEndgame short,https://lichess.org/JdY4zfQY#113,
00eGd,7R/8/p2kp3/2r4p/p4K2/6PP/P7/8 b - - 3 39,d6d5 h8h5 e6e5 h5e5,1273,76,93,2780,crushing endgame rookEndgame short,https://lichess.org/uwded1rg/black#78,
00eGy,8/6k1/pp2p3/3pPpp1/PPpP1n2/2P3KP/2R5/8 w - - 2 39,h3h4 f4h5 g3f2 g5g4,2277,78,81,128,advantage defensiveMove endgame master short,https://lichess.org/6A7qLhc2#77,
00eLW,8/8/3q3k/5Q2/4p3/4P2P/5pK1/8 w - - 0 42,f5f4 d6f4 e3f4 e4e3,1046,79,88,1249,crushing endgame queenEndgame short,https://lichess.org/jhaADLF2#83,
00eQx,5r1k/R5bp/6p1/p2Bq3/p3P3/6PK/7P/4Q3 w - - 7 39,a7a5 e5h5 h3g2 h5f3,1143,77,94,1088,crushing endgame short,https://lichess.org/fhgCrd1k#77,
00eSU,5r2/p2R4/1p3pk1/PQ4p1/4p1q1/4P1P1/6PK/8 w - - 3 34,a5b6 f8h8 h2g1 g4g3,1996,77,88,172,crushing deflection endgame short,https://lichess.org/RCXs5UcQ#67,
00eXL,8/8/3RP3/p1Pn4/1pN1k2p/8/rP1K4/8 b - - 0 40,a5a4 d6d5 e4d5 e6e7,1650,74,84,134,advancedPawn advantage endgame sacrifice short,https://lichess.org/MBrW6WzK/black#80,
00f99,6k1/p4p2/1p5R/3r2p1/1P2b1P1/P3B2P/5P2/6K1 w - - 1 35,h6h5 d5d1 g1h2 d1h1 h2g3 h1g1,1094,80,82,60,advantage endgame long,https://lichess.org/2eLSy15i#69,
00f9k,1b1r2k1/4pp1p/p1N3p1/1p6/8/PP2BN1P/6P1/6K1 b - - 0 27,d8c8 c6e7 g8f8 e7c8,853,91,86,78,crushing endgame fork short,https://lichess.org/IGibUvcX/black#54,
00f9v,5rk1/2p3p1/1p1p4/3Pp2p/1PP1N1q1/3Qr2N/6PP/6K1 w - - 0 29,d3e3 g4d1 e3e1 d1e1,766,81,100,161,endgame mate mateIn2 short,https://lichess.org/WHRVbLDr#57,
00fA6,2r3k1/p4p1p/Pn2p1p1/2rpP1P1/5P2/4B1P1/2P4R/R6K b - - 2 28,c5c2 h2c2 c8c2 e3b6 a7b6 a6a7,1841,77,83,69,advancedPawn crushing endgame long,https://lichess.org/eOhm3Aud/black#56,
00fJC,1r6/6p1/5p1p/r1kp4/Pp3q2/2pR3P/2Q2PP1/3R2K1 b - - 4 39,b8d8 d3c3 b4c3 c2c3 c5d6 c3a5,1757,74,93,541,advantage endgame fork long sacrifice,https://lichess.org/PmojFttS/black#78,
00fVJ,8/5pkp/PQ4p1/4p3/RP1pP3/8/2rq1PPP/5BK1 w - - 0 36,b6b5 d2f2 g1h1 c2c1,1409,240,82,13,crushing endgame short,https://lichess.org/Y0F35PWK#71,
00fXd,8/Q5b1/p2kp3/1p2qpN1/1P6/P7/4nPP1/5K2 b - - 5 46,d6d5 a7c5,1498,77,93,2477,endgame master mate mateIn1 oneMove,https://lichess.org/PkmRzeiI/black#92,
00fZM,5rk1/1q3r1p/3p2RQ/3p4/3B4/2P2P2/P5PP/6K1 b - - 0 30,h7g6 h6h8,983,77,96,2518,endgame mate mateIn1 oneMove,https://lichess.org/F6b275RM/black#60,
00fgg,4r1k1/p4ppp/8/8/8/8/PP1b1PPP/K2R4 w - - 0 21,d1d2 e8e1 d2d1 e1d1,589,93,63,193,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/AjVJZKD1#41,
00fky,5rk1/ppqb1p1p/2p2Bp1/3p4/8/2P2Q2/PP3PPP/4R1K1 b - - 0 19,f8e8 e1e8 d7e8 f3e3 c7d6 e3e8,1864,75,93,1370,advantage endgame kingsideAttack long,https://lichess.org/XuK4pm8q/black#38,
00fld,3R4/5kpp/8/p2p1p2/r2P4/2p1P2P/2Rn1PP1/6K1 w - - 0 44,d8d5 a4a1 g1h2 d2f1,1305,295,43,5,crushing endgame short,https://lichess.org/RmV6CwE1#87,
00ft3,8/p7/2R3p1/4Nnk1/2P4p/7K/Pr6/8 b - - 3 50,g5f4 e5d3 f4g5 d3b2,1264,79,86,827,crushing endgame fork short,https://lichess.org/CFT5b92o/black#100,
00fxc,4r2k/1pQ2p2/p4N1p/5P2/1P6/P1Pn1K2/4r3/6R1 w - - 1 36,c7f7 e8e3 f3g4 d3e5 g4h5 e2h2,2183,77,94,219,endgame exposedKing fork long mate mateIn3,https://lichess.org/cFwPoNNu#71,
00g2W,6k1/1q4p1/p2P2B1/8/5Q1P/6P1/P6K/4r3 w - - 5 36,f4f2 b7h1,726,94,47,39,endgame master mate mateIn1 oneMove,https://lichess.org/QG0oodxm#71,
00g9R,8/p4k2/2p3PP/2P2K2/8/2b5/P7/8 b - - 0 42,f7g8 f5e6 c3d2 h6h7,1840,74,94,834,advancedPawn bishopEndgame crushing endgame master short,https://lichess.org/dGdDx4Ku/black#84,
